"","accommodates","bedrooms","beds","city","experience_stay","host_listings_count","host_has_profile_pic","listing_price","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","instant_bookable","private_stay"
"13352",2,1,1,"SanFrancisco",1,2,"t",73,30,1125,111,4.79,"f",0
"13353",2,2,2,"SanFrancisco",0,3,"t",349,30,75,14,4.93,"f",1
"13354",2,1,1,"SanFrancisco",0,22,"t",86,30,1125,5,4.4,"f",1
"13355",2,1,2,"SanFrancisco",0,13,"t",65,32,120,1,5,"f",0
"13356",2,1,1,"SanFrancisco",0,3,"t",64,1,28,235,4.46,"f",0
"13357",1,1,1,"SanFrancisco",0,13,"t",60,32,99,4,5,"f",0
"13358",2,1,1,"SanFrancisco",0,1,"t",385,4,30,38,4.95,"f",1
"13359",2,1,1,"SanFrancisco",0,25,"t",265,2,1125,5,4.75,"f",0
"13360",3,1,1,"SanFrancisco",0,1,"t",125,30,30,14,5,"f",1
"13361",3,1,2,"SanFrancisco",0,3,"t",189,2,7,149,4.95,"f",0
"13362",5,2,3,"SanFrancisco",0,1,"t",210,30,121,42,4.78,"f",1
"13363",4,1,3,"SanFrancisco",0,2,"t",250,30,1125,22,5,"t",1
"13364",2,1,1,"SanFrancisco",0,1,"t",175,1,1125,58,4.92,"f",0
"13365",3,1,2,"SanFrancisco",0,5,"t",76,2,15,303,4.66,"f",0
"13366",2,1,1,"SanFrancisco",0,18,"t",50,365,450,3,4.67,"f",0
"13367",4,2,2,"SanFrancisco",0,1,"t",125,2,1125,1,5,"t",1
"13368",4,1,2,"SanFrancisco",0,5,"t",76,1,16,325,4.71,"f",0
"13369",1,1,1,"SanFrancisco",0,6,"t",94,30,1125,5,4.8,"f",0
"13370",8,4,4,"SanFrancisco",0,2,"t",485,30,1125,28,4.85,"f",1
"13371",4,2,2,"SanFrancisco",0,2,"t",375,3,30,23,4.96,"f",1
"13372",2,1,1,"SanFrancisco",0,2,"t",124,2,28,235,4.77,"t",1
"13373",2,1,1,"SanFrancisco",0,4,"t",192,2,365,177,4.84,"f",1
"13374",5,3,3,"SanFrancisco",0,1,"t",376,1,1125,301,4.97,"t",1
"13375",2,1,2,"SanFrancisco",0,1,"t",145,30,1125,20,4.75,"f",1
"13376",3,1,2,"SanFrancisco",0,2,"t",386,2,10,32,4.84,"f",1
"13377",2,1,1,"SanFrancisco",0,20,"t",112,30,1125,3,3.67,"f",1
"13378",5,3,3,"SanFrancisco",0,7,"t",661,5,180,5,5,"t",1
"13379",2,1,1,"SanFrancisco",0,1,"t",80,30,80,3,5,"f",0
"13380",2,1,1,"SanFrancisco",0,43,"t",100,1,25,65,4.66,"t",0
"13381",1,1,1,"SanFrancisco",0,43,"t",50,1,25,85,4.74,"f",0
"13382",1,1,1,"SanFrancisco",0,43,"t",50,1,25,74,4.86,"t",0
"13383",6,2,2,"SanFrancisco",0,2,"t",269,3,300,110,4.84,"f",1
"13384",2,1,1,"SanFrancisco",0,12,"t",39,30,1125,12,4.08,"f",0
"13385",2,1,1,"SanFrancisco",0,2,"t",85,30,365,11,4.82,"f",1
"13386",4,2,2,"SanFrancisco",0,1,"t",200,30,1125,29,4.79,"f",1
"13387",1,1,1,"SanFrancisco",0,1,"t",75,31,100,106,4.82,"f",0
"13388",4,1,2,"SanFrancisco",0,3,"t",88,30,90,160,4.83,"f",1
"13389",2,1,1,"SanFrancisco",0,1,"t",125,2,28,250,4.87,"t",0
"13390",2,1,1,"SanFrancisco",0,5,"t",128,30,1125,17,4.76,"t",1
"13391",4,2,2,"SanFrancisco",0,4,"t",237,2,365,34,4.91,"f",1
"13392",6,1,2,"SanFrancisco",0,4,"t",123,1,27,375,4.95,"f",0
"13393",2,1,1,"SanFrancisco",0,4,"t",275,1,14,227,4.93,"f",0
"13394",2,1,1,"SanFrancisco",0,3,"t",151,2,27,102,4.95,"f",0
"13395",2,2,2,"SanFrancisco",0,4,"t",110,2,29,321,4.68,"f",0
"13396",4,2,2,"SanFrancisco",0,489,"t",300,7,1125,16,4.94,"t",1
"13397",4,1,1,"SanFrancisco",0,1,"t",199,90,90,11,4.91,"f",1
"13398",3,1,2,"SanFrancisco",0,4,"t",79,1,29,335,4.59,"f",0
"13399",5,2,2,"SanFrancisco",0,1,"t",250,30,1125,26,4.96,"f",1
"13400",8,3,4,"SanFrancisco",0,4,"t",430,2,365,80,4.66,"f",1
"13401",1,1,1,"SanFrancisco",0,1,"t",121,2,6,117,4.87,"f",0
"13402",2,1,1,"SanFrancisco",0,4,"t",59,2,29,257,4.74,"f",0
"13403",3,1,2,"SanFrancisco",0,154,"t",104,30,1125,5,4.2,"f",1
"13404",1,1,1,"SanFrancisco",0,2,"t",99,2,1125,37,4.81,"f",0
"13405",6,3,3,"SanFrancisco",0,6,"t",249,5,365,189,4.84,"f",1
"13406",4,2,2,"SanFrancisco",0,1,"t",250,30,1125,6,4.17,"f",1
"13407",2,1,1,"SanFrancisco",0,2,"t",109,2,14,213,4.88,"f",0
"13408",4,1,2,"SanFrancisco",0,4,"t",57,1,1125,50,4.32,"t",0
"13409",4,2,2,"SanFrancisco",0,5,"t",138,30,180,9,4.78,"t",1
"13410",4,1,2,"SanFrancisco",0,1,"t",185,3,30,116,4.91,"f",0
"13411",3,1,1,"SanFrancisco",0,4,"t",120,2,28,121,4.61,"t",0
"13412",4,1,2,"SanFrancisco",0,5,"t",76,1,14,371,4.72,"f",0
"13413",2,1,1,"SanFrancisco",0,4,"t",80,2,28,145,4.42,"t",0
"13414",2,1,1,"SanFrancisco",0,1,"t",235,4,28,63,4.95,"f",1
"13415",4,2,2,"SanFrancisco",0,2,"t",395,3,5,33,4.94,"t",1
"13416",3,1,2,"SanFrancisco",0,2,"t",149,1,28,235,4.95,"f",0
"13417",2,1,2,"SanFrancisco",0,1,"t",56,1,7,203,4.85,"t",0
"13418",2,1,1,"SanFrancisco",0,12,"t",45,30,1125,5,4.4,"f",0
"13419",2,1,1,"SanFrancisco",0,1,"t",180,30,1125,14,4.79,"f",1
"13420",4,1,2,"SanFrancisco",0,2,"t",113,1,1125,455,4.91,"t",0
"13421",2,1,1,"SanFrancisco",0,1,"t",120,7,29,215,4.75,"f",0
"13422",2,1,1,"SanFrancisco",0,2,"t",76,1,60,388,4.91,"t",0
"13423",2,1,1,"SanFrancisco",0,1,"t",98,2,28,166,4.96,"t",0
"13424",2,1,1,"SanFrancisco",0,4,"t",85,2,28,150,4.43,"t",0
"13425",8,4,5,"SanFrancisco",0,2,"t",193,30,31,26,5,"f",1
"13426",4,2,2,"SanFrancisco",0,3,"t",354,2,27,123,4.92,"f",1
"13427",1,1,1,"SanFrancisco",0,2,"t",40,30,1125,4,5,"f",0
"13428",7,3,4,"SanFrancisco",0,3,"t",278,3,1125,5,4.8,"t",1
"13429",5,2,2,"SanFrancisco",0,5,"t",314,1,29,271,4.77,"f",1
"13430",4,2,2,"SanFrancisco",0,6,"t",450,3,31,67,5,"f",1
"13431",4,1,2,"SanFrancisco",0,2,"t",500,3,1125,3,5,"f",0
"13432",2,1,1,"SanFrancisco",0,31,"t",115,30,360,10,5,"f",1
"13433",6,1,3,"SanFrancisco",0,3,"t",116,30,1125,31,4.68,"t",1
"13434",2,1,2,"SanFrancisco",0,2,"t",108,30,120,7,4.86,"t",1
"13435",4,1,2,"SanFrancisco",0,5,"t",99,30,45,5,4.6,"t",0
"13436",2,1,1,"SanFrancisco",0,5,"t",89,2,30,259,4.89,"f",0
"13437",4,2,2,"SanFrancisco",0,8,"t",200,30,180,20,5,"f",1
"13438",7,4,2,"SanFrancisco",0,1,"t",600,7,30,12,4.92,"f",1
"13439",3,1,1,"SanFrancisco",0,4,"t",95,2,28,146,4.54,"t",0
"13440",4,1,2,"SanFrancisco",0,1,"t",260,3,30,189,4.97,"f",0
"13441",6,3,3,"SanFrancisco",0,2,"t",650,3,300,13,4.77,"f",1
"13442",1,1,1,"SanFrancisco",0,7,"t",56,30,1125,5,4.6,"f",0
"13443",1,1,1,"SanFrancisco",0,12,"t",73,32,1125,6,4.33,"f",0
"13444",1,1,1,"SanFrancisco",0,12,"t",63,32,1125,16,4.94,"f",0
"13445",1,1,1,"SanFrancisco",0,12,"t",70,32,1125,39,4.59,"f",0
"13446",4,2,2,"SanFrancisco",0,2,"t",327,3,1125,24,4.92,"f",1
"13447",2,1,1,"SanFrancisco",0,2,"t",109,6,10,29,4.97,"f",0
"13448",5,2,2,"SanFrancisco",0,7,"t",99,30,1124,6,5,"f",1
"13449",2,1,1,"SanFrancisco",0,2,"t",109,2,6,130,4.94,"t",0
"13450",1,1,1,"SanFrancisco",0,4,"t",80,7,1124,63,4.89,"f",0
"13451",6,2,2,"SanFrancisco",0,1,"t",300,30,1125,10,5,"f",1
"13452",4,1,2,"SanFrancisco",0,1,"t",179,1,28,314,4.92,"f",1
"13453",3,1,1,"SanFrancisco",0,154,"t",104,30,150,1,4,"f",1
"13454",6,2,3,"SanFrancisco",0,2,"t",281,3,1125,199,4.88,"f",1
"13455",1,1,1,"SanFrancisco",0,7,"t",44,30,1125,2,5,"f",0
"13456",2,1,2,"SanFrancisco",0,1,"t",98,1,1125,303,4.98,"t",0
"13457",1,1,1,"SanFrancisco",0,7,"t",65,30,1125,6,5,"f",0
"13458",3,2,2,"SanFrancisco",0,1,"t",105,30,120,24,5,"f",0
"13459",2,1,1,"SanFrancisco",0,3,"t",185,5,1125,124,4.91,"f",0
"13460",1,1,1,"SanFrancisco",0,1,"t",175,62,300,8,5,"f",1
"13461",2,1,1,"SanFrancisco",0,20,"t",123,30,1125,5,4.25,"f",1
"13462",2,1,1,"SanFrancisco",0,1,"t",125,30,365,59,4.73,"f",1
"13463",4,2,2,"SanFrancisco",0,1,"t",250,2,1125,83,4.9,"f",1
"13464",4,2,2,"SanFrancisco",0,1,"t",100,2,7,82,4.84,"t",0
"13465",4,2,2,"SanFrancisco",0,2,"t",250,30,1125,5,5,"f",1
"13466",3,1,2,"SanFrancisco",0,1,"t",141,2,1125,261,4.95,"t",1
"13467",4,2,2,"SanFrancisco",0,2,"t",250,30,730,5,5,"f",1
"13468",10,3,5,"SanFrancisco",0,7,"t",300,30,1125,10,4.3,"f",1
"13469",2,1,1,"SanFrancisco",0,1,"t",169,3,10,181,4.92,"f",0
"13470",4,1,4,"SanFrancisco",0,1,"t",175,30,1125,12,5,"f",1
"13471",2,1,1,"SanFrancisco",0,40,"t",237,30,1125,5,5,"f",1
"13472",3,1,1,"SanFrancisco",0,1,"t",120,30,180,71,4.79,"f",0
"13473",2,1,1,"SanFrancisco",0,4,"t",101,1,28,102,4.87,"f",0
"13474",1,1,2,"SanFrancisco",0,1,"t",218,30,90,48,5,"f",0
"13475",5,1,2,"SanFrancisco",0,1,"t",117,2,5,377,4.91,"f",1
"13476",4,2,2,"SanFrancisco",0,1,"t",160,30,208,39,4.79,"f",1
"13477",2,1,1,"SanFrancisco",0,43,"t",100,1,25,49,4.59,"t",0
"13478",5,3,4,"SanFrancisco",0,3,"t",170,30,350,10,4.9,"f",1
"13479",2,1,1,"SanFrancisco",0,20,"t",119,30,1125,4,3.5,"f",1
"13480",4,3,5,"SanFrancisco",0,1,"t",360,30,160,29,4.93,"f",1
"13481",4,2,2,"SanFrancisco",0,1,"t",196,30,31,26,4.8,"f",1
"13482",2,1,1,"SanFrancisco",0,2,"t",75,5,9,191,4.93,"f",0
"13483",1,1,1,"SanFrancisco",0,2,"t",65,4,9,138,4.89,"f",0
"13484",3,1,2,"SanFrancisco",0,1,"t",100,30,120,33,5,"t",1
"13485",1,1,1,"SanFrancisco",0,43,"t",50,1,25,47,4.7,"t",0
"13486",12,3,5,"SanFrancisco",0,3,"t",401,7,28,4,5,"f",1
"13487",1,1,1,"SanFrancisco",0,1,"t",75,30,1125,106,5,"f",0
"13488",2,1,1,"SanFrancisco",0,1,"t",95,30,120,19,4.89,"t",0
"13489",1,1,1,"SanFrancisco",0,1,"t",99,30,60,10,5,"f",0
"13490",2,1,1,"SanFrancisco",0,1,"t",500,30,60,1,5,"f",1
"13491",5,2,3,"SanFrancisco",0,1,"t",192,1,1125,206,4.91,"t",1
"13492",5,3,3,"SanFrancisco",0,3,"t",165,90,1125,1,4,"f",1
"13493",2,1,1,"SanFrancisco",0,5,"t",82,30,62,4,4.25,"f",0
"13494",2,1,1,"SanFrancisco",0,1,"t",118,2,29,62,5,"f",0
"13495",2,1,2,"SanFrancisco",0,49,"t",61,30,180,5,4.4,"f",0
"13496",3,1,2,"SanFrancisco",0,4,"t",69,1,29,354,4.56,"f",0
"13497",5,3,6,"SanFrancisco",0,49,"t",118,30,90,5,5,"f",1
"13498",4,1,1,"SanFrancisco",0,33,"t",105,30,1125,6,3.67,"t",1
"13499",6,2,3,"SanFrancisco",0,1,"t",572,2,29,82,4.93,"f",1
"13500",4,2,3,"SanFrancisco",0,3,"t",345,7,30,11,5,"f",1
"13501",3,1,1,"SanFrancisco",0,154,"t",118,30,150,2,3.5,"f",1
"13502",3,1,2,"SanFrancisco",0,32,"t",110,30,182,2,4.5,"t",1
"13503",4,2,3,"SanFrancisco",0,32,"t",130,30,182,7,4,"t",1
"13504",5,2,2,"SanFrancisco",0,33,"t",125,30,1125,4,4.75,"t",1
"13505",2,1,1,"SanFrancisco",0,49,"t",55,30,180,4,4.75,"f",0
"13506",3,1,1,"SanFrancisco",0,2,"t",142,1,29,169,4.81,"f",0
"13507",8,4,4,"SanFrancisco",0,4,"t",900,2,21,6,5,"f",1
"13508",2,1,1,"SanFrancisco",0,4,"t",172,1,21,82,4.88,"f",0
"13509",3,2,2,"SanFrancisco",0,1,"t",139,30,120,26,4.85,"t",1
"13510",2,1,1,"SanFrancisco",0,4,"t",125,1,21,89,4.93,"f",0
"13511",2,1,1,"SanFrancisco",0,3,"t",71,2,29,190,4.83,"f",0
"13512",5,3,3,"SanFrancisco",0,1,"t",215,30,1125,1,5,"f",1
"13513",2,1,1,"SanFrancisco",0,3,"t",94,1,91,58,4.95,"f",0
"13514",2,1,2,"SanFrancisco",0,3,"t",199,2,29,175,4.97,"t",1
"13515",6,3,4,"SanFrancisco",0,1,"t",750,4,6,3,5,"f",1
"13516",2,1,1,"SanFrancisco",0,7,"t",79,30,180,17,4.81,"f",1
"13517",4,2,3,"SanFrancisco",0,2,"t",200,30,1125,4,5,"f",1
"13518",1,1,1,"SanFrancisco",0,4,"t",70,7,1124,67,4.87,"f",0
"13519",7,3,4,"SanFrancisco",0,2,"t",296,30,1125,13,5,"f",1
"13520",4,2,2,"SanFrancisco",0,1,"t",125,1,12,299,4.88,"f",0
"13521",4,1,2,"SanFrancisco",0,1,"t",179,2,90,71,4.94,"t",1
"13522",1,1,1,"SanFrancisco",0,7,"t",79,30,1125,2,4,"f",0
"13523",2,1,1,"SanFrancisco",0,2,"t",150,4,30,42,4.98,"f",0
"13524",6,3,4,"SanFrancisco",0,1,"t",275,2,90,57,4.75,"f",1
"13525",2,1,1,"SanFrancisco",0,1,"t",138,3,14,196,4.92,"t",1
"13526",2,1,1,"SanFrancisco",0,1,"t",195,30,30,11,4.6,"f",1
"13527",4,2,2,"SanFrancisco",0,2,"t",337,3,1125,71,4.99,"f",1
"13528",2,1,1,"SanFrancisco",0,3,"t",242,5,1125,146,4.96,"f",0
"13529",5,3,3,"SanFrancisco",0,1,"t",270,31,360,2,5,"f",1
"13530",4,2,2,"SanFrancisco",0,489,"t",326,3,1125,5,4.75,"t",1
"13531",1,1,1,"SanFrancisco",0,9,"t",63,365,1125,10,4.8,"f",0
"13532",4,1,2,"SanFrancisco",0,3,"t",114,2,29,114,4.77,"f",0
"13533",4,1,2,"SanFrancisco",0,2,"t",150,1,90,18,5,"f",0
"13534",5,2,2,"SanFrancisco",0,154,"t",145,30,150,2,4.5,"f",1
"13535",4,1,3,"SanFrancisco",0,4,"t",71,1,1125,51,4.41,"t",0
"13536",4,1,1,"SanFrancisco",0,4,"t",57,1,1125,54,4.69,"t",0
"13537",4,1,2,"SanFrancisco",0,4,"t",57,1,1125,42,4.71,"t",0
"13538",3,1,2,"SanFrancisco",0,5,"t",138,1,29,48,4.88,"f",0
"13539",3,1,2,"SanFrancisco",0,33,"t",105,30,1125,3,4,"t",1
"13540",3,1,1,"SanFrancisco",0,154,"t",105,30,180,1,4,"f",1
"13541",1,1,1,"SanFrancisco",0,1,"t",65,30,1125,4,5,"f",0
"13542",2,1,1,"SanFrancisco",0,2,"t",106,1,1125,339,4.82,"f",0
"13543",2,1,1,"SanFrancisco",0,4,"t",93,1,21,110,4.9,"t",0
"13544",1,1,2,"SanFrancisco",0,3,"t",66,31,124,10,4.9,"t",0
"13545",2,1,1,"SanFrancisco",0,18,"t",110,30,1125,13,5,"f",1
"13546",2,1,1,"SanFrancisco",0,2,"t",94,2,365,204,4.84,"t",0
"13547",2,1,1,"SanFrancisco",0,4,"t",63,2,28,138,4.97,"f",0
"13548",4,1,2,"SanFrancisco",0,1,"t",165,2,27,315,4.98,"f",1
"13549",2,1,2,"SanFrancisco",0,1,"t",175,2,28,197,4.93,"f",0
"13550",4,2,2,"SanFrancisco",0,2,"t",500,3,15,37,4.92,"f",1
"13551",2,3,3,"SanFrancisco",0,2,"t",95,1,30,32,4.97,"f",0
"13552",4,2,2,"SanFrancisco",0,1512,"t",329,30,731,4,4.75,"f",1
"13553",2,1,1,"SanFrancisco",0,5,"t",93,30,31,5,4.2,"t",0
"13554",1,1,1,"SanFrancisco",0,3,"t",99,5,55,115,4.92,"t",0
"13555",4,2,2,"SanFrancisco",0,2,"t",378,6,14,25,4.96,"f",1
"13556",2,1,1,"SanFrancisco",0,1,"t",100,30,180,1,5,"t",0
"13557",2,1,1,"SanFrancisco",0,5,"t",120,30,45,10,4.8,"t",0
"13558",2,1,1,"SanFrancisco",0,18,"t",108,30,1125,4,5,"f",1
"13559",6,3,3,"SanFrancisco",0,2,"t",599,3,1125,94,4.98,"f",1
"13560",4,1,1,"SanFrancisco",0,5,"t",375,2,1125,2,4,"f",0
"13561",2,1,1,"SanFrancisco",0,5,"t",79,30,1125,18,4.28,"t",0
"13562",2,1,1,"SanFrancisco",0,5,"t",82,30,1125,21,4.9,"t",0
"13563",3,1,2,"SanFrancisco",0,5,"t",82,30,1125,11,4.45,"t",0
"13564",2,1,1,"SanFrancisco",0,1,"t",136,30,1125,21,5,"t",1
"13565",3,1,1,"SanFrancisco",0,154,"t",118,30,180,1,4,"f",1
"13566",2,1,1,"SanFrancisco",0,2,"t",108,1,21,62,4.97,"t",0
"13567",1,1,2,"SanFrancisco",0,3,"t",46,31,120,11,4.55,"t",0
"13568",2,1,1,"SanFrancisco",0,18,"t",110,30,1125,10,5,"f",1
"13569",4,2,2,"SanFrancisco",0,20,"t",245,30,1125,3,4.67,"f",1
"13570",1,1,1,"SanFrancisco",0,2,"t",70,30,120,8,5,"f",0
"13571",4,2,2,"SanFrancisco",0,3,"t",695,30,1125,16,4.88,"t",1
"13572",2,1,1,"SanFrancisco",0,3,"t",154,2,7,266,4.97,"t",0
"13573",2,1,1,"SanFrancisco",0,3,"t",94,1,91,68,4.85,"f",0
"13574",4,2,2,"SanFrancisco",0,1,"t",230,30,1125,1,5,"f",1
"13575",2,1,2,"SanFrancisco",0,1,"t",95,31,363,15,5,"f",1
"13576",2,1,1,"SanFrancisco",0,2,"t",115,2,28,188,4.97,"t",0
"13577",2,1,1,"SanFrancisco",0,1,"t",120,30,360,33,4.82,"f",0
"13578",2,1,1,"SanFrancisco",0,1,"t",105,2,14,199,4.91,"f",0
"13579",2,1,1,"SanFrancisco",0,3,"t",89,2,14,49,4.96,"f",0
"13580",4,2,4,"SanFrancisco",0,2,"t",313,30,1125,3,5,"f",0
"13581",2,1,2,"SanFrancisco",0,6,"t",115,30,365,97,4.77,"f",1
"13582",6,4,4,"SanFrancisco",0,2,"t",182,30,57,10,5,"f",1
"13583",4,1,2,"SanFrancisco",0,130,"t",183,2,100,14,4.93,"f",0
"13584",2,1,1,"SanFrancisco",0,1,"t",211,3,28,131,4.97,"t",0
"13585",4,3,4,"SanFrancisco",0,1,"t",399,1,4,45,4.93,"f",1
"13586",2,1,1,"SanFrancisco",0,5,"t",108,1,29,84,4.86,"f",0
"13587",6,3,3,"SanFrancisco",0,1,"t",595,3,365,57,4.95,"f",1
"13588",4,1,2,"SanFrancisco",0,5,"t",134,1,29,93,4.91,"f",0
"13589",4,2,2,"SanFrancisco",0,22,"t",132,30,1125,13,4.85,"f",1
"13590",4,1,1,"SanFrancisco",0,1,"t",177,30,120,37,4.68,"f",1
"13591",2,1,1,"SanFrancisco",0,49,"t",60,30,90,10,4.6,"f",0
"13592",4,2,2,"SanFrancisco",0,2,"t",150,30,90,1,5,"f",1
"13593",4,2,3,"SanFrancisco",0,1,"t",155,30,150,23,4.91,"f",1
"13594",4,1,2,"SanFrancisco",0,130,"t",194,2,13,26,4.85,"f",0
"13595",2,1,1,"SanFrancisco",0,21,"t",49,30,90,7,4.43,"f",0
"13596",4,2,2,"SanFrancisco",0,1,"t",189,30,210,67,4.91,"t",1
"13597",2,1,1,"SanFrancisco",0,5,"t",277,1,365,22,4.77,"t",0
"13598",2,1,1,"SanFrancisco",0,5,"t",302,1,365,29,5,"t",0
"13599",3,1,2,"SanFrancisco",0,33,"t",127,30,1125,2,5,"f",1
"13600",2,1,1,"SanFrancisco",0,43,"t",100,1,25,69,4.67,"t",0
"13601",4,1,2,"SanFrancisco",0,130,"t",149,3,13,23,4.65,"f",0
"13602",2,1,1,"SanFrancisco",0,49,"t",54,30,90,8,4.88,"f",0
"13603",2,1,1,"SanFrancisco",0,2,"t",91,2,365,242,4.83,"f",0
"13604",2,1,1,"SanFrancisco",0,3,"t",69,1,29,201,4.79,"f",0
"13605",4,2,3,"SanFrancisco",0,2,"t",350,7,90,6,4.5,"f",0
"13606",2,1,1,"SanFrancisco",0,1,"t",100,2,8,170,4.86,"f",0
"13607",4,2,2,"SanFrancisco",0,4,"t",312,1,28,352,4.95,"f",0
"13608",5,2,2,"SanFrancisco",0,1,"t",406,1,1125,53,5,"f",1
"13609",4,2,2,"SanFrancisco",0,1,"t",450,5,1125,6,5,"t",1
"13610",1,1,1,"SanFrancisco",0,7,"t",46,30,1125,5,5,"t",0
"13611",2,1,1,"SanFrancisco",0,1,"t",198,2,28,155,4.96,"f",1
"13612",4,2,2,"SanFrancisco",0,2,"t",520,3,10,4,5,"f",1
"13613",1,1,1,"SanFrancisco",0,2,"t",70,2,30,73,4.78,"f",0
"13614",3,2,2,"SanFrancisco",0,1,"t",300,2,1125,22,5,"t",1
"13615",2,1,1,"SanFrancisco",0,3,"t",79,1,15,142,4.85,"t",0
"13616",3,2,2,"SanFrancisco",0,4,"t",350,2,14,80,4.96,"f",1
"13617",2,1,1,"SanFrancisco",0,1,"t",66,1,1125,93,4.52,"t",0
"13618",1,1,1,"SanFrancisco",0,3,"t",99,5,28,118,4.96,"t",0
"13619",2,2,2,"SanFrancisco",0,1,"t",150,32,180,10,5,"f",1
"13620",2,2,2,"SanFrancisco",0,1,"t",200,30,45,44,4.95,"f",1
"13621",3,1,2,"SanFrancisco",0,5,"t",75,30,1125,8,4.5,"t",0
"13622",8,4,4,"SanFrancisco",0,1,"t",457,2,21,10,5,"f",1
"13623",3,1,1,"SanFrancisco",0,1,"t",149,30,1125,105,4.97,"f",1
"13624",3,1,1,"SanFrancisco",0,1,"t",119,2,14,231,4.96,"f",0
"13625",6,3,3,"SanFrancisco",0,3,"t",450,2,29,41,4.98,"f",1
"13626",1,1,1,"SanFrancisco",0,3,"t",125,2,28,9,5,"f",0
"13627",1,1,1,"SanFrancisco",0,3,"t",100,1,35,4,5,"f",0
"13628",5,2,3,"SanFrancisco",0,1,"t",285,30,365,25,5,"f",1
"13629",3,1,2,"SanFrancisco",0,33,"t",107,30,1125,3,4.33,"f",1
"13630",4,1,1,"SanFrancisco",0,1,"t",380,2,25,63,4.98,"f",0
"13631",8,3,6,"SanFrancisco",0,7,"t",200,30,1000,7,4.14,"f",1
"13632",6,3,4,"SanFrancisco",0,1,"t",350,30,1125,17,5,"f",1
"13633",4,1,2,"SanFrancisco",0,21,"t",58,30,90,3,3,"f",0
"13634",7,4,5,"SanFrancisco",0,1,"t",333,30,63,1,5,"f",1
"13635",2,1,2,"SanFrancisco",0,1,"t",135,30,1125,6,5,"f",1
"13636",2,1,1,"SanFrancisco",0,1,"t",110,145,365,13,4.92,"f",1
"13637",2,1,1,"SanFrancisco",0,1,"t",228,2,28,111,4.92,"f",0
"13638",6,2,3,"SanFrancisco",0,1,"t",250,1,30,150,4.95,"f",0
"13639",4,2,3,"SanFrancisco",0,4,"t",141,30,1125,8,5,"t",1
"13640",5,2,4,"SanFrancisco",0,1,"t",165,30,1125,61,4.92,"f",1
"13641",2,1,2,"SanFrancisco",0,5,"t",68,1,14,358,4.72,"f",0
"13642",2,1,1,"SanFrancisco",0,1,"t",145,30,365,28,4.88,"f",1
"13643",2,1,1,"SanFrancisco",0,25,"t",265,2,20,8,4.14,"f",0
"13644",4,2,3,"SanFrancisco",0,1,"t",425,5,29,20,5,"f",1
"13645",4,1,2,"SanFrancisco",0,25,"t",275,2,22,1,5,"f",0
"13646",4,2,2,"SanFrancisco",0,2,"t",600,7,15,3,5,"f",1
"13647",2,1,2,"SanFrancisco",0,2,"t",65,1,7,107,4.79,"f",0
"13648",2,1,1,"SanFrancisco",0,25,"t",235,2,20,7,4,"f",0
"13649",2,1,1,"SanFrancisco",0,25,"t",250,2,20,2,5,"f",0
"13650",4,2,2,"SanFrancisco",0,1,"t",300,3,29,34,4.94,"f",1
"13651",1,1,1,"SanFrancisco",0,2,"t",99,5,28,59,4.83,"f",0
"13652",2,1,1,"SanFrancisco",0,25,"t",235,2,30,4,5,"f",0
"13653",4,1,2,"SanFrancisco",0,25,"t",275,2,22,1,5,"f",0
"13654",6,2,3,"SanFrancisco",0,2,"t",165,30,160,9,5,"f",1
"13655",8,3,5,"SanFrancisco",0,4,"t",121,2,28,176,4.88,"f",0
"13656",6,3,4,"SanFrancisco",0,40,"t",633,30,1125,10,5,"f",1
"13657",2,1,1,"SanFrancisco",0,2,"t",208,2,28,94,4.93,"f",0
"13658",4,1,2,"SanFrancisco",0,2,"t",140,30,1125,6,5,"f",1
"13659",3,2,4,"SanFrancisco",0,1,"t",116,1,21,47,4.7,"f",1
"13660",6,2,4,"SanFrancisco",0,4,"t",103,2,28,33,4.82,"f",0
"13661",2,1,1,"SanFrancisco",0,1,"t",129,30,300,80,4.88,"f",1
"13662",1,1,1,"SanFrancisco",0,43,"t",50,1,25,43,4.77,"t",0
"13663",1,1,1,"SanFrancisco",0,43,"t",50,1,25,57,4.72,"t",0
"13664",1,1,1,"SanFrancisco",0,43,"t",50,1,25,58,4.64,"t",0
"13665",1,1,1,"SanFrancisco",0,43,"t",50,1,25,59,4.73,"t",0
"13666",1,1,1,"SanFrancisco",0,2,"t",39,30,1125,1,4,"f",0
"13667",5,3,2,"SanFrancisco",0,1,"t",468,3,90,31,4.94,"f",1
"13668",2,1,1,"SanFrancisco",0,4,"t",90,3,1125,1,5,"f",0
"13669",6,2,2,"SanFrancisco",0,1,"t",392,3,30,39,4.92,"f",1
"13670",2,1,1,"SanFrancisco",0,5,"t",85,30,1125,6,4.17,"t",0
"13671",1,2,2,"SanFrancisco",0,1,"t",400,60,360,6,5,"f",1
"13672",2,1,1,"SanFrancisco",0,20,"t",158,90,1125,1,5,"f",1
"13673",5,3,5,"SanFrancisco",0,1,"t",462,3,28,109,4.94,"f",1
"13674",2,1,2,"SanFrancisco",0,1,"t",120,30,1125,8,4.5,"f",0
"13675",2,1,1,"SanFrancisco",0,1,"t",140,30,1125,16,4.88,"f",1
"13676",3,1,1,"SanFrancisco",0,154,"t",110,30,150,5,4.6,"t",1
